time,request,connect 
0,77.14119276495936,3.248161995181086 
10,71.72023428891731,0.10880567336408993 
20,67.43215852733631,0.10128764732187243 
30,27.399738426392158,0.0 
40,0,0 
50,0,0 
60,0,0 
70,28282.66016661068,0 
80,25444.857727141272,0 
90,0.0,0 
100,0,0 
110,46.75107904590661,5.2800934505821875 
120,59.33839730791353,0.14982946694500054 
130,71.17819679458206,0.11075610843450377 
140,35.393394553077215,0.14643834026647543 
150,25.867795645465343,0.0 
160,0,0 
170,23011.13505467656,0 
180,26291.486683032574,0 
190,26464.924202353763,0 
200,17239.383194224803,0 
210,46.277794192421474,4.29873324995655 
220,88.6100521555459,0.5323254299477342 
230,190.00126581249978,1.0327604534426227 
240,223.98924380065705,0.09396907736058703 
250,25.114960170632344,0.0 
260,0,0 
270,29999.525784563488,0 
280,26722.838220849793,0 
290,25977.63859637595,0 
300,21638.85967506357,0 
310,48.95475419339102,1.8875032527801032 
320,156.45808010573901,0.7790188402396155 
330,590.9397109548067,0.11885327426497852 
340,904.309672145552,0.12158290326712841 
350,1157.2947572907876,0.0 
360,0,0 
370,26709.71732184028,0 
380,28661.865735326028,0 
390,23910.27268983427,0 
400,11740.033720690852,0 
410,23969.81012687125,0 
420,0.0,0 
430,57.734277137007474,1.5339303462158513 
440,291.6507254779916,0.5661961266889335 
450,1425.4954467834677,0.15736104671562626 
460,2717.2708929084843,0.19367085749194862 
470,1219.5270862433883,0.023000000000000076 
480,4063.569570451106,0 
490,29671.161584474015,0 
500,28071.819541368724,0 
510,23897.522476636084,0 
520,19943.937374448164,0 
530,42.15644945781,0 
540,55.16472373996909,1.2430706843215216 
550,106.23846800823571,1.1207545444587341 
560,436.7832911721422,0.6463812762072778 
570,2099.675221935331,0.5393228980481146 
580,9128.396132912567,0.36593341803665075 
590,12415.331907409529,0 
600,9753.823802438015,0 
610,27031.66593579714,0 
620,26345.631989169666,0 
630,22253.21198420688,0 
640,9319.711236525287,0 
650,0.0,0 
660,16.29949999999998,0 
670,108.21644697214353,0.9575398574808058 
680,220.0804364268557,0.47616442202030085 
690,464.2185025989346,0.3829546674530479 
700,504.1579960606445,0.20516299032955476 
710,556.8760305670913,0.2536535480709457 
720,426.9678257923996,0.0 
730,29933.98095425639,0 
740,28401.299352128855,0 
750,24580.090827075768,0 
760,17561.108652022685,0 
770,9907.87898749655,0 
780,471.9667783294441,0 
782,0,0 
