time,request,connect 
0,3.6,1.4 
10,9.1,1.3 
20,4.8,0.4 
30,1.1,0.1 
40,0,0 
50,0,0 
60,0,0 
70,0.9,0 
80,1.7,0 
90,0.1,0 
100,0,0 
110,3.9,2.3 
120,21.5,3.9 
130,16.8,1.5 
140,2.8,0.4 
150,0.3,0.1 
160,0,0 
170,0.7,0 
180,1.9,0 
190,3.4,0 
200,1.1,0 
210,21.4,6.8 
220,47.5,6.9 
230,23.1,2.1 
240,5.3,0.4 
250,1.4,0.1 
260,0,0 
270,0.4,0 
280,2.2,0 
290,4,0 
300,1.3,0 
310,38.5,13.3 
320,85.3,11.6 
330,36.6,3.7 
340,10.2,1.3 
350,1.2,0.1 
360,0,0 
370,1.1,0 
380,11.6,0 
390,14.1,0 
400,2.5,0 
410,0.5,0 
420,0.1,0 
430,82.1,26.1 
440,167,24.5 
450,75.8,6.4 
460,24.6,2.4 
470,5.7,0.2 
480,0.4,0 
490,2.1,0 
500,24,0 
510,28.2,0 
520,5.5,0 
530,0.3,0 
540,35,19.4 
550,284.7,62.8 
560,236.3,21.7 
570,64.9,9.8 
580,16.2,1.7 
590,14.6,0 
600,17.3,0 
610,22.1,0 
620,57.1,0 
630,25.3,0 
640,4,0 
650,0.1,0 
660,0.2,0 
670,325.2,111.5 
680,676.8,94.3 
690,294.9,28.6 
700,51.5,12.3 
710,5,0.7 
720,0.6,0.1 
730,6,0 
740,104.4,0 
750,138.9,0 
760,53.3,0 
770,10.6,0 
780,1.3,0 
782,0,0 
