time,recvpackets@tsung_controller@ip-172-31-29-147 
10,359 
20,486.0 
30,241.0 
40,36.0 
50,0.0 
60,1.0 
70,1.0 
80,28.0 
90,62.0 
100,1.0 
110,0.0 
120,460.0 
130,1399.0 
140,780.0 
150,119.0 
160,15.0 
170,1.0 
180,84.0 
190,129.0 
200,134.0 
210,31.0 
220,1991.0 
230,3181.0 
240,1275.0 
250,192.0 
260,37.0 
270,0.0 
280,22.0 
290,138.0 
300,156.0 
310,41.0 
320,4736.0 
330,6809.0 
340,2260.0 
350,439.0 
360,44.0 
370,1.0 
380,73.0 
390,538.0 
400,605.0 
410,111.0 
420,12.0 
430,45.0 
440,13350.0 
450,17616.0 
460,6795.0 
470,1609.0 
480,186.0 
490,35.0 
500,151.0 
510,1509.0 
520,1274.0 
530,245.0 
540,18.0 
550,14873.0 
560,52257.0 
570,30182.0 
580,5081.0 
590,2345.0 
600,2882.0 
610,1369.0 
620,2018.0 
630,3851.0 
640,1432.0 
650,178.0 
660,7.0 
670,76.0 
680,125402.0 
690,173211.0 
700,57596.0 
710,4285.0 
720,316.0 
730,13.0 
740,1029.0 
750,11968.0 
760,11644.0 
770,2564.0 
780,372.0 
782,48.0 
