time,recvpackets@tsung_controller@ip-172-31-17-231 
10,666 
20,1862 
30,1862 
40,1862 
50,1862 
60,3186 
70,3316 
80,3316 
90,3316 
100,5185 
110,8352 
120,8352 
130,8352 
140,8352 
150,14522 
160,14522 
170,14522 
180,14522 
190,14522 
200,17887 
210,34897 
220,34897 
230,34897 
240,34897 
250,34897 
260,65228 
270,65228 
280,65228 
290,65228 
300,65228 
310,65228 
320,79663 
330,154825 
340,154825 
350,154825 
360,154825 
370,154825 
380,154825 
390,154825 
400,295910 
410,295910 
420,295910 
430,295910 
440,295910 
450,295910 
460,295910 
470,295910 
480,332400 
490,379107 
500,442004 
510,442004 
520,442004 
530,442004 
540,442004 
550,442004 
560,442004 
570,585201 
580,585201 
590,585201 
600,585201 
610,585201 
620,585201 
630,585201 
640,585201 
647,585201 
