time,recvpackets@tsung_controller@ip-172-31-17-231 
10,666 
20,1862.0 
30,1452.0 
40,27.0 
50,646.0 
60,3186.0 
70,3316.0 
80,186.0 
90,356.0 
100,5185.0 
110,8352.0 
120,3116.0 
130,147.0 
140,3508.0 
150,14522.0 
160,12944.0 
170,1180.0 
180,219.0 
190,1456.0 
200,17887.0 
210,34897.0 
220,11926.0 
230,610.0 
240,15.0 
250,15727.0 
260,65228.0 
270,52429.0 
280,10238.0 
290,345.0 
300,4.0 
310,5.9e3 
320,79663.0 
330,154825.0 
340,60181.0 
350,3846.0 
360,453.0 
370,0.0 
380,0.0 
390,57463.0 
400,295910.0 
410,254106.0 
420,44628.0 
430,3618.0 
440,99.0 
450,0.0 
460,23079.0 
470,274118.0 
480,3.324e5 
490,379107.0 
500,442004.0 
510,122412.0 
520,6740.0 
530,639.0 
540,58.0 
550,49027.0 
560,381256.0 
570,585201.0 
580,545070.0 
590,553416.0 
600,375286.0 
610,216510.0 
620,213745.0 
630,63721.0 
640,1546.0 
647,159.0 
