time,request,connect 
0,153.333,10.35 
10,153.333,10.35 
20,381.412,10.35 
30,381.412,10.35 
40,381.412,10.35 
50,436.217,10.35 
60,554.133,10.35 
70,554.133,10.35 
80,554.133,10.35 
90,554.133,10.35 
100,554.133,10.35 
110,554.133,10.35 
120,554.133,10.35 
130,554.133,10.35 
140,554.133,10.35 
150,556.404,10.35 
160,556.404,10.35 
170,556.404,10.35 
180,556.404,10.35 
190,558.538,17.278 
200,729.352,17.278 
210,729.352,17.278 
220,729.352,17.278 
230,729.352,17.278 
240,729.352,17.278 
250,729.352,17.278 
260,784.399,17.278 
270,784.399,17.278 
280,784.399,17.278 
290,784.399,17.278 
300,784.399,24.517 
310,789.285,24.517 
320,1008.866,24.517 
330,1008.866,24.517 
340,1008.866,24.517 
350,1008.866,24.517 
360,1008.866,24.517 
370,1008.866,24.517 
380,1008.866,24.517 
390,1465.978,24.517 
400,1708.14,24.517 
410,1708.14,24.517 
420,1708.14,24.517 
430,1708.14,24.517 
440,1708.14,24.517 
450,1708.14,24.517 
460,2324.363,43.012 
470,12161.038,4190.256 
480,21758.388,4190.256 
490,30828.677,4190.256 
500,40205.159,4190.256 
510,46111.633,4190.256 
520,54542.304,4190.256 
530,54542.304,4190.256 
540,54542.304,4190.256 
550,54542.304,4190.256 
560,54542.304,4190.256 
570,54542.304,4190.256 
580,54542.304,8309.622 
590,54542.304,8309.622 
600,54542.304,31511.737 
610,59797.078,31511.737 
620,62761.704,31511.737 
630,62761.704,31511.737 
640,62761.704,31511.737 
647,62761.704,31511.737 
