time,load@tsung_controller@ip-172-31-17-231 
0,0.08984375 
10,0.08984375 
20,0.08984375 
30,0.08984375 
40,0.08984375 
50,0.08984375 
60,0.08984375 
70,0.08984375 
80,0.08984375 
90,0.08984375 
100,0.08984375 
110,0.08984375 
120,0.08984375 
130,0.08984375 
140,0.08984375 
150,0.19921875 
160,0.25 
170,0.25 
180,0.25 
190,0.25 
200,0.25 
210,0.25 
220,0.37890625 
230,0.37890625 
240,0.37890625 
250,0.37890625 
260,0.48828125 
270,0.578125 
280,0.578125 
290,0.578125 
300,0.578125 
310,0.578125 
320,0.578125 
330,1.1796875 
340,1.1796875 
350,1.1796875 
360,1.1796875 
370,1.1796875 
380,1.1796875 
390,1.1796875 
400,1.23046875 
410,1.6484375 
420,1.6484375 
430,1.6484375 
440,1.6484375 
450,1.6484375 
460,1.6484375 
470,1.7109375 
480,2.2890625 
490,3.08984375 
500,3.28125 
510,3.28125 
520,3.28125 
530,3.28125 
540,3.28125 
550,3.28125 
560,3.28125 
570,3.7109375 
580,4.44140625 
590,5.21875 
600,5.3203125 
610,5.3203125 
620,5.3203125 
630,5.3203125 
640,5.3203125 
647,5.3203125 
