time,request,connect 
0,6.6,2.1 
10,13,0.9 
20,5.7,0 
30,1,0 
40,9.4,3.4 
50,27,2.6 
60,12.2,0 
70,3,0 
80,4.9,2.7 
90,40.8,8.1 
100,43.9,1.2 
110,13.8,0 
120,2.9,0 
130,39,13.1 
140,103.3,10.7 
150,54.5,0 
160,10.1,0 
170,2.1,0 
180,21,11.9 
190,153.3,29 
200,163.5,3.7 
210,48.6,0 
220,6.3,0 
230,0.6,0 
240,169.6,53.4 
250,397.1,41.7 
260,214.8,0 
270,48.4,0 
280,7,0 
290,0,0 
300,68.7,40.5 
310,615.3,122 
320,683.2,21 
330,219.8,0 
340,31.6,0 
350,3.8,0 
360,0,0 
370,0,0 
380,643,212.1 
390,1564.7,158.4 
400,852.4,0 
410,176.6,0 
420,21.7,0 
430,3.1,0 
440,0.3,0 
450,323.5,179.1 
460,2443.2,495.3 
470,1997.4,71.4 
480,898.7,0 
490,472.1,0 
500,325.5,0 
510,84.4,0 
520,14.4,0 
530,2.5,0 
540,619.3,352.5 
550,3315.2,722.7 
560,2670.5,95.6 
570,1716.7,9.9 
580,942.3,3.2 
590,421.8,0.6 
600,278.1,0.1 
610,81.5,0 
620,159.8,0 
630,54.8,0 
640,6.1,0 
647,0.6,0 
