time,session 
0,5186.324 
10,5186.324 
20,5186.324 
30,5186.324 
40,5186.324 
50,5186.324 
60,5186.324 
70,5186.324 
80,5186.324 
90,5186.324 
100,5186.324 
110,5186.324 
120,5186.324 
130,5186.324 
140,4949.352 
150,4949.352 
160,4949.352 
170,4949.352 
180,4949.352 
190,4056.701 
200,4056.701 
210,4056.701 
220,4056.701 
230,4056.701 
240,3320.829 
250,3320.829 
260,3320.829 
270,3320.829 
280,3320.829 
290,3320.829 
300,3320.829 
310,3320.829 
320,3320.829 
330,3320.829 
340,3320.829 
350,3320.829 
360,3320.829 
370,3320.829 
380,2622.945 
390,2622.945 
400,2622.945 
410,2622.945 
420,2622.945 
430,2622.945 
440,2622.945 
450,2622.945 
460,2448.251 
470,2448.251 
480,2448.251 
490,2448.251 
500,2448.251 
510,2448.251 
520,2448.251 
530,2448.251 
540,2448.251 
550,1575.443 
560,1575.443 
570,1575.443 
580,1575.443 
590,1575.443 
600,1575.443 
610,1575.443 
620,1575.443 
630,1575.443 
640,1575.443 
647,1575.443 
