time,load@tsung_controller@ip-172-31-17-231 
0,0.08984375 
10,0.0703125 
20,0.05859375 
30,0.05078125 
40,0.0390625 
50,0.0390625 
60,0.03125 
70,0.03125 
80,0.01953125 
90,0.01953125 
100,0.08984375 
110,0.078125 
120,0.0703125 
130,0.05859375 
140,0.05078125 
150,0.19921875 
160,0.25 
170,0.2109375 
180,0.1796875 
190,0.1484375 
200,0.12890625 
210,0.109375 
220,0.37890625 
230,0.328125 
240,0.26953125 
250,0.30859375 
260,0.48828125 
270,0.578125 
280,0.48828125 
290,0.41015625 
300,0.3515625 
310,0.2890625 
320,0.48828125 
330,1.1796875 
340,1.0 
350,0.83984375 
360,0.859375 
370,0.73046875 
380,0.609375 
390,0.83984375 
400,1.23046875 
410,1.6484375 
420,1.46875 
430,1.23828125 
440,1.05078125 
450,0.890625 
460,0.75 
470,1.7109375 
480,2.2890625 
490,3.08984375 
500,3.28125 
510,2.78125 
520,2.3515625 
530,1.98828125 
540,1.6796875 
550,1.8203125 
560,2.8515625 
570,3.7109375 
580,4.44140625 
590,5.21875 
600,5.3203125 
610,5.01953125 
620,4.328125 
630,3.66015625 
640,3.1015625 
647,2.62109375 
