time,200,500,400,404,504,422,302 
0,43,,,,,,23 
10,121,,,,,,75 
20,160,,,,,,93 
30,167,,,,,,96 
40,231,,,,,,126 
50,392,,,,,,236 
60,466,,,,,,283 
70,488,,,,,,291 
80,526,,,,,,302 
90,767,,,,,,469 
100,1033,,,,,,642 
110,1120,,,,,,693 
120,1140,,,,,,702 
130,1391,,,,,,841 
140,1978,,,,,,1287 
150,2331,,,,,,1479 
160,2401,,,,,,1510 
170,2417,,,,,,1515 
180,2581,,,,,,1561 
190,3489,,,,,,2187 
200,4461,,,,,,2849 
210,4783,,,,,,3013 
220,4828,,,,,,3031 
230,4832,,,,,,3033 
240,5913,,,,,,3648 
250,8258,,,,,,5274 
260,9590,,,,,,6090 
270,9916,,,,,,6248 
280,9969,,,,,,6265 
290,9969,,,,,,6265 
300,10526,,,,,,6395 
310,14220,,,,,,8855 
320,18263,,,,,,11644 
330,19721,,,,,,12383 
340,19935,,,,,,12485 
350,19960,,,,,,12498 
360,19960,,,,,,12498 
370,19960,,,,,,12498 
380,24132,,,,,,14757 
390,33272,,,,,,21266 
400,38600,,,,,,24462 
410,39805,,,,,,25020 
420,39968,,,,,,25074 
430,39989,,,,,,25084 
440,39991,,,,,,25085 
450,42542,,,,,,25770 
460,57257,,,,,,35640 
470,70217,,,,,,44152 
480,76104,,,,,,47374 
490,78268,,,,,,48899 
500,79670,,,,,,50038 
510,80181,,,,,,50346 
520,80269,,,,,,50399 
530,80285,,,,,,50408 
540,85161,,,,,,51725 
550,104502,29,,,69,5,65484 
560,118434,2000,55,14,581,487,75703 
570,130140,2984,149,64,581,726,81310 
580,136749,3002,174,87,581,740,84404 
590,138440,3002,178,92,581,740,85783 
600,139583,3002,178,93,581,740,86709 
610,140017,3002,178,93,581,740,86922 
620,140582,3002,178,93,581,740,87567 
630,140916,3002,178,93,581,740,87781 
640,140953,3002,178,93,581,740,87805 
647,140956,3002,178,93,581,740,87808 
