time,200,500,400,404,504,422,302 
0,4.3,,,,,,2.3 
10,7.8,,,,,,5.2 
20,3.9,,,,,,1.8 
30,0.7,,,,,,0.3 
40,6.4,,,,,,3 
50,16.1,,,,,,11 
60,7.4,,,,,,4.7 
70,2.2,,,,,,0.8 
80,3.8,,,,,,1.1 
90,24.1,,,,,,16.7 
100,26.6,,,,,,17.3 
110,8.7,,,,,,5.1 
120,2,,,,,,0.9 
130,25.1,,,,,,13.9 
140,58.7,,,,,,44.6 
150,35.3,,,,,,19.2 
160,7,,,,,,3.1 
170,1.6,,,,,,0.5 
180,16.4,,,,,,4.6 
190,90.8,,,,,,62.6 
200,97.2,,,,,,66.2 
210,32.2,,,,,,16.4 
220,4.5,,,,,,1.8 
230,0.4,,,,,,0.2 
240,108.1,,,,,,61.5 
250,234.5,,,,,,162.6 
260,133.2,,,,,,81.6 
270,32.6,,,,,,15.8 
280,5.3,,,,,,1.7 
290,0,,,,,,0 
300,55.7,,,,,,13 
310,369.4,,,,,,246 
320,404.3,,,,,,278.9 
330,145.8,,,,,,73.9 
340,21.4,,,,,,10.2 
350,2.5,,,,,,1.3 
360,0,,,,,,0 
370,0,,,,,,0 
380,417.2,,,,,,225.9 
390,914,,,,,,650.9 
400,532.8,,,,,,319.6 
410,120.5,,,,,,55.8 
420,16.3,,,,,,5.4 
430,2.1,,,,,,1 
440,0.2,,,,,,0.1 
450,255.1,,,,,,68.5 
460,1471.5,,,,,,987 
470,1296,,,,,,851.2 
480,588.7,,,,,,322.2 
490,216.4,,,,,,152.5 
500,140.2,,,,,,113.9 
510,51.1,,,,,,30.8 
520,8.8,,,,,,5.3 
530,1.6,,,,,,0.9 
540,487.6,,,,,,131.7 
550,1934.1,2.9,,,6.9,0.5,1375.9 
560,1393.2,197.1,5.5,1.4,51.2,48.2,1021.9 
570,1170.6,98.4,9.4,5,0,23.9,560.7 
580,660.9,1.8,2.5,2.3,0,1.4,309.4 
590,169.1,0,0.4,0.5,0,0,137.9 
600,114.3,0,0,0.1,0,0,92.6 
610,43.4,0,0,0,0,0,21.3 
620,56.5,0,0,0,0,0,64.5 
630,33.4,0,0,0,0,0,21.4 
640,3.7,0,0,0,0,0,2.4 
647,0.3,0,0,0,0,0,0.3 
