time,session 
0,0.2 
10,0.8 
20,1.6 
30,0.4 
40,0 
50,2.2 
60,2.1 
70,1.6 
80,0.1 
90,0.9 
100,5.2 
110,4.6 
120,1.3 
130,0.1 
140,5.9 
150,12.6 
160,4.1 
170,1 
180,0.1 
190,4 
200,20.6 
210,16.4 
220,3.3 
230,0.3 
240,1.1 
250,27.3 
260,46 
270,16.9 
280,3.7 
290,0 
300,0.1 
310,17.4 
320,82.2 
330,67.1 
340,15.1 
350,1.7 
360,0 
370,0 
380,4.4 
390,100.2 
400,180.7 
410,72.4 
420,11.1 
430,1.5 
440,0.2 
450,0.1 
460,60 
470,171.8 
480,205.4 
490,179.1 
500,91.7 
510,30.9 
520,5.7 
530,1 
540,0.3 
550,48.5 
560,166.7 
570,284.5 
580,323.1 
590,156 
600,103.6 
610,35.8 
620,26.6 
630,19.5 
640,2.4 
647,0.2 
