time,freemem@tsung_controller@ip-172-31-29-186 
0,375580.73828125 
10,375579.1875 
20,375555.078125 
30,375555.08984375 
40,375561.01953125 
50,375558.7578125 
60,375549.26953125 
70,375541.55078125 
80,375549.42578125 
90,375550.90234375 
100,375519.8671875 
110,375503.5 
120,375515.078125 
130,375538.703125 
140,375542.890625 
150,375510.12109375 
160,375452.8671875 
170,375429.796875 
180,375479.48046875 
190,375489.07421875 
200,375485.09375 
210,375423.4453125 
220,375375.51953125 
230,375365.29296875 
240,375460.99609375 
250,375487.203125 
260,375458.4609375 
270,375374.1015625 
280,375333.70703125 
290,375380.359375 
300,375455.6953125 
310,375460.3671875 
320,375467.421875 
330,375332.50390625 
340,375275.5390625 
350,375268.875 
360,375363.44921875 
370,375411.82421875 
380,375446.43359375 
382,375448.46875 
