time,200,400,404,502,422,302 
0,1.9,,,,,1.2 
10,7.8,,,,,5.5 
20,4.8,,,,,3 
30,1.4,,,,,0.4 
40,2.3,,,,,0.5 
50,14.2,,,,,9.8 
60,11.7,,,,,7.9 
70,3.8,,,,,2.1 
80,4.9,,,,,0.7 
90,22.9,,,,,16.1 
100,27.8,,,,,19.1 
110,9.4,,,,,4.8 
120,1.3,,,,,0.3 
130,3.9,,,,,0.8 
140,27.7,,,,,16.6 
150,28.9,,,,,24 
160,44.4,,,,,27.6 
170,14,,,,,6.2 
180,1,,,,,0.3 
190,26.6,,,,,8.4 
200,35.7,0.7,,64.5,4.1,19.5 
210,31.2,3.4,0.3,60.5,11.2,22.3 
220,44.8,2.1,0.6,4.9,5.5,30.6 
230,26,1.4,1.1,0,0.8,10.9 
240,0.7,0,0.3,0,0,0.5 
250,35,0,0,22.1,0.3,7.7 
260,44.2,2.6,0,243.2,15.9,17.1 
270,46.7,13.5,0.8,168,16.9,24.9 
280,53.8,5.2,4,18,8.2,31.6 
290,12.5,1.8,2.1,0,1.2,6.2 
300,1.6,0,0.2,0,0,0.5 
310,18.8,0,0,0,0,1.1 
320,61.3,3.9,0,422.2,14.8,13.9 
330,52,25.6,0.6,597,30.1,24.7 
340,52.1,19.5,3,166.5,14.8,30.9 
350,44.3,4.5,7.6,0.1,6.2,31.2 
360,4.2,0.1,1.7,0,0.3,3.5 
370,0.5,0,0.1,0,0,0.3 
380,0,0,0,0,0,0 
382,0,0,0,0,0,0 
