time,request,connect 
0,270.381,10.503 
10,270.381,10.503 
20,270.381,10.503 
30,270.381,10.503 
40,270.381,10.503 
50,360.835,10.503 
60,360.835,10.503 
70,360.835,10.503 
80,360.835,11.611 
90,1275.353,11.611 
100,1275.353,11.611 
110,1275.353,11.611 
120,1275.353,11.611 
130,1275.353,11.611 
140,4216.792,11.611 
150,6631.522,11.611 
160,6631.522,11.611 
170,6631.522,11.611 
180,6631.522,11.611 
190,6631.522,14.38 
200,6810.045,14.38 
210,7185.401,14.38 
220,7185.401,14.38 
230,7185.401,14.38 
240,7185.401,14.38 
250,7185.401,14.38 
260,7185.401,23.736 
270,7185.401,23.736 
280,7185.401,23.736 
290,7185.401,23.736 
300,7185.401,23.736 
310,7185.401,23.736 
320,7185.401,23.736 
330,7185.401,23.736 
340,7185.401,23.736 
350,7185.401,23.736 
360,7185.401,23.736 
370,7185.401,23.736 
380,7185.401,23.736 
382,7185.401,23.736 
