time,200,302 
0,6,3.2 
10,6.7,5.3 
20,2.7,1.6 
30,0.9,0.3 
40,2.2,0.8 
50,12.1,8 
60,12.1,8.7 
70,5.2,2.7 
80,1.1,0.2 
90,3.7,1.3 
100,22.3,15.5 
110,26.5,18.9 
120,9.6,5 
130,1.6,0.5 
140,6.8,1.6 
150,54.4,37.8 
160,50.1,33.9 
170,18,9.2 
180,3.2,1.2 
190,18.3,4.7 
200,97.8,66.6 
210,99.4,72.2 
220,37,20.7 
230,7.3,2.8 
240,0.8,0.2 
250,29.4,7.5 
260,186.6,131.4 
270,198.5,139.4 
280,88.3,48.4 
290,16.5,6.3 
300,1.3,0.3 
301,0,0 
