time,size_sent,size_rcv 
0,32.68984375,330.31796875 
10,56.02890625,1039.24609375 
20,17.64609375,566.51484375 
30,5.02109375,48.85625 
40,8.73046875,46.99140625 
50,77.8015625,870.8390625 
60,96.3265625,1948.0421875 
70,34.9484375,987.0203125 
80,5.00078125,255.771875 
90,13.21640625,78.57265625 
100,151.2203125,1824.46171875 
110,207.55,4232.32890625 
120,62.40390625,2454.43671875 
130,8.44921875,338.15625 
140,20.41171875,184.5328125 
150,374.0296875,4102.27265625 
160,381.00234375,10256.80234375 
170,116.43515625,4642.0421875 
180,19.10078125,605.4296875 
190,58.49609375,483.39296875 
200,664.46796875,8487.834375 
210,785.67109375,19034.3515625 
220,249.59765625,10208.58046875 
230,42.04609375,1679.7640625 
240,3.93125,120.2171875 
250,91.4953125,612.34140625 
260,1287.16953125,12720.490625 
270,1552.4015625,38492.4453125 
280,571.54609375,27360.909375 
290,88.41875,5425.0125 
300,6.33671875,86.22265625 
301,0,0 
