time,session 
0,103.07150000000001 
10,3058.6369371893825 
20,3413.321397726377 
30,2899.7926597743567 
40,0.0 
50,742.9255379198111 
60,3548.3668543206686 
70,3614.4578206347524 
80,3191.4449411813007 
90,0.0 
100,2214.4787455133205 
110,3469.976100297685 
120,4506.3583424847275 
130,2231.566694360446 
140,0.0 
150,2364.7362590184757 
160,3207.0856506228674 
170,4152.551279370808 
180,3631.9269820882355 
190,0.0 
200,2055.7109488259202 
210,3634.6943846333147 
220,4139.054139617322 
230,3354.530618566743 
240,3649.9790197905095 
250,0.0 
260,2089.240455581615 
270,3711.3848250508604 
280,4470.3924630759675 
290,3957.1360432675247 
300,4294.743178232579 
301,0 
