time,size_sent,size_rcv 
0,32.68984375,330.31796875 
10,88.71875,1369.5640625 
20,106.36484375,1936.07890625 
30,111.3859375,1984.93515625 
40,120.11640625,2031.9265625 
50,197.91796875,2902.765625 
60,294.24453125,4850.8078125 
70,329.19296875,5837.828125 
80,334.19375,6093.6 
90,347.41015625,6172.17265625 
100,498.63046875,7996.634375 
110,706.18046875,12228.96328125 
120,768.584375,14683.4 
130,777.03359375,15021.55625 
140,797.4453125,15206.0890625 
150,1171.475,19308.36171875 
160,1552.47734375,29565.1640625 
170,1668.9125,34207.20625 
180,1688.01328125,34812.6359375 
190,1746.509375,35296.02890625 
200,2410.97734375,43783.86328125 
210,3196.6484375,62818.21484375 
220,3446.24609375,73026.7953125 
230,3488.2921875,74706.559375 
240,3492.2234375,74826.7765625 
250,3583.71875,75439.11796875 
260,4870.88828125,88159.60859375 
270,6423.28984375,126652.05390625 
280,6994.8359375,154012.96328125 
290,7083.2546875,159437.97578125 
300,7089.59140625,159524.1984375 
301,7089.59140625,159524.1984375 
