time,sentpackets@tsung_controller@ip-172-31-21-46 
10,473 
20,473 
30,473 
40,473 
50,473 
60,830 
70,830 
80,830 
90,830 
100,830 
110,1579 
120,1835 
130,1835 
140,1835 
150,1835 
160,3653 
170,3653 
180,3653 
190,3653 
200,3653 
210,6890 
220,7002 
230,7002 
240,7002 
250,7002 
260,7002 
270,13505 
280,13713 
290,13713 
300,13713 
301,13713 
