time,users,connected 
0,26,24 
10,16,17 
20,5,6 
30,1,1 
40,15,13 
50,52,51 
60,34,34 
70,8,9 
80,1,1 
90,28,27 
100,100,100 
110,61,64 
120,12,13 
130,1,1 
140,51,48 
150,210,208 
160,111,113 
170,26,26 
180,1,1 
190,133,127 
200,407,407 
210,228,229 
220,61,62 
230,7,8 
240,1,1 
250,236,200 
260,850,822 
270,553,563 
280,132,144 
290,11,11 
300,0,0 
301,0,0 
