time,recvpackets@tsung_controller@ip-172-31-21-46 
10,748 
20,1289 
30,1289 
40,1289 
50,1289 
60,1556 
70,2005 
80,2005 
90,2005 
100,2005 
110,2982 
120,4902 
130,4902 
140,4902 
150,4902 
160,6770 
170,10517 
180,10517 
190,10517 
200,10517 
210,13190 
220,19842 
230,19842 
240,19842 
250,19842 
260,19842 
270,24899 
280,40591 
290,40591 
300,40591 
301,40591 
