time,request,connect 
0,405.532,22.762 
10,405.532,22.762 
20,3610.831,22.762 
30,3610.831,22.762 
40,3610.831,22.762 
50,3701.262,22.762 
60,3701.262,22.762 
70,3701.262,22.762 
80,3701.262,22.762 
90,3701.262,22.762 
100,3701.262,22.762 
110,3729.325,22.762 
120,3852.782,22.762 
130,3852.782,22.762 
140,3852.782,22.762 
150,3852.782,22.762 
160,3852.782,22.762 
170,4612.23,22.762 
180,4928.885,22.762 
190,4928.885,22.762 
200,4928.885,22.762 
210,4928.885,22.762 
220,7295.6,22.762 
230,9106.451,22.762 
240,9106.451,22.762 
250,9106.451,22.762 
260,9106.451,22.762 
270,9106.451,24.591 
280,10325.743,24.591 
290,15847.158,24.591 
300,26642.857,24.591 
310,31510.134,24.591 
320,33063.755,24.591 
330,33063.755,24.591 
340,33063.755,24.591 
350,33063.755,35.494 
360,33063.755,35.494 
370,33063.755,35.494 
380,33063.755,35.494 
390,36591.735,35.494 
400,36783.091,35.494 
410,38048.707,35.494 
420,38048.707,35.494 
430,60003.727,35.494 
440,60006.582,35.494 
450,60027.23,35.494 
460,60030.759,35.494 
470,60043.86,35.494 
480,60059.105,35.494 
490,60059.804,35.494 
500,60059.804,35.494 
510,60059.804,35.494 
517,60059.804,35.494 
