time,recvpackets@tsung_controller@ip-172-31-46-69 
10,2486 
20,3038.0 
30,978.0 
40,133.0 
50,4236.0 
60,6962.0 
70,2393.0 
80,130.0 
90,51.0 
100,2650.0 
110,12584.0 
120,8262.0 
130,2174.0 
140,157.0 
150,5.0 
160,4565.0 
170,27050.0 
180,19972.0 
190,6324.0 
200,509.0 
210,33.0 
220,35527.0 
230,52873.0 
240,29490.0 
250,3672.0 
260,177.0 
270,27.0 
280,62064.0 
290,52480.0 
300,103372.0 
310,58567.0 
320,8012.0 
330,7361.0 
340,290.0 
350,67.0 
360,38842.0 
370,29631.0 
380,40929.0 
390,98397.0 
400,144293.0 
410,67240.0 
420,95475.0 
430,108131.0 
440,5932.0 
450,288.0 
460,91.0 
470,211.0 
480,259.0 
490,829.0 
500,628.0 
510,78.0 
517,33.0 
