time,freemem@tsung_controller@ip-172-31-46-69 
0,375581.3984375 
10,375568.22265625 
20,375555.45703125 
30,375556.97265625 
40,375555.75 
50,375552.625 
60,375544.8046875 
70,375548.8046875 
80,375549.5625 
90,375551.53125 
100,375553.33984375 
110,375521.1171875 
120,375522.68359375 
130,375532.69140625 
140,375540.19140625 
150,375541.66796875 
160,375538.625 
170,375457.73828125 
180,375449.87890625 
190,375480.2421875 
200,375498.1953125 
210,375501.01953125 
220,375424.39453125 
230,375317.11328125 
240,375370.2890625 
250,375414.26953125 
260,375439.984375 
270,375442.4453125 
280,375352.4296875 
290,375238.9375 
300,375076.8828125 
310,375204.02734375 
320,375287.6640625 
330,375342.31640625 
340,375357.82421875 
350,375361.8828125 
360,375326.23046875 
370,375228.05859375 
380,375150.96484375 
390,374971.64453125 
400,374740.44140625 
410,374764.09375 
420,374814.2890625 
430,374876.296875 
440,374988.70703125 
450,375009.37890625 
460,375020.3046875 
470,375072.9765625 
480,375117.55078125 
490,375158.953125 
500,375237.70703125 
510,375245.08984375 
517,375249.76953125 
