time,request,connect 
0,6.8,2.3 
10,13.1,0.7 
20,4.6,0 
30,2,0 
40,10.5,4 
50,28.3,2 
60,12.8,0 
70,2.4,0 
80,0.2,0 
90,3.3,2.2 
100,38.4,7.8 
110,37.7,1.1 
120,14.5,0 
130,3,0 
140,0.3,0 
150,9.9,5.6 
160,72.9,16.7 
170,84.7,1.7 
180,36.4,0 
190,7.3,0 
200,1,0 
210,77.5,27.4 
220,180.7,18.9 
230,111.9,0 
240,28.6,0 
250,3.9,0 
260,0.9,0 
270,131.1,55.6 
280,183.9,40.4 
290,228,0 
300,201.6,0 
310,52.2,0 
320,28.3,0 
330,12.3,0 
340,0.9,0 
350,125.9,106.5 
360,198.5,171.6 
370,97.5,60.9 
380,163.2,6 
390,301.2,0.2 
400,203.4,2.1 
410,158.3,3.2 
420,238.1,0.4 
430,67.3,0 
440,7.3,0 
450,3.4,0 
460,7.9,0 
470,9.5,0 
480,32.5,0 
490,25.4,0 
500,3.3,0 
510,1.2,0 
517,0.2,0 
