time,users_count,finish_users_count 
0,2.4,0 
10,0.6,1.1 
20,0,1.1 
30,0,0.6 
40,4,0.2 
50,2,1.9 
60,0,2.8 
70,0,1.1 
80,0,0.1 
90,2.5,0.1 
100,7.6,0.9 
110,1,5.1 
120,0,3.2 
130,0,1.6 
140,0,0.2 
150,5.7,0.1 
160,16.9,1.8 
170,1.4,8.4 
180,0,10.1 
190,0,3.2 
200,0,0.4 
210,27.4,1 
220,18.9,10.4 
230,0,21.7 
240,0,11 
250,0,1.9 
260,0,0.4 
270,58.3,0.1 
280,37.7,6.7 
290,0,18.1 
300,0,40.7 
310,0,19.5 
320,0,6 
330,0,4.4 
340,0,0.5 
350,110.2,0 
360,77.1,1 
370,0,3.6 
380,0,7.8 
390,0,12.7 
400,0,30.4 
410,0,30.5 
420,0,40.5 
430,0,34.1 
440,0,4.9 
450,0,0.7 
460,0,1.9 
470,0,2.1 
480,0,7.8 
490,0,7.6 
500,0,1.2 
510,0,0.4 
517,0,0.1 
