time,request,connect 
0,5.321,1.535 
10,4.473,1.535 
20,4.473,1.535 
30,4.473,1.535 
40,4.473,1.535 
50,4.453,1.535 
60,4.453,1.535 
70,4.453,1.535 
80,4.453,1.535 
90,4.453,1.525 
100,4.453,1.429 
110,4.12,1.429 
120,4.12,1.429 
130,4.12,1.429 
140,4.12,1.429 
150,4.12,1.429 
160,4.12,1.211 
170,4.12,1.211 
180,4.12,1.211 
190,4.12,1.211 
200,4.12,1.211 
210,4.12,1.211 
220,4.12,1.173 
230,4.12,1.173 
240,4.12,1.173 
250,4.12,1.173 
260,4.12,1.173 
270,4.12,1.143 
280,4.12,1.133 
290,4.12,1.133 
300,4.12,1.133 
310,4.12,1.133 
320,4.12,1.133 
330,4.12,1.133 
340,4.12,1.133 
350,4.12,1.1 
360,0.777,0.991 
370,0.777,0.991 
380,0.777,0.991 
390,0.777,0.991 
400,0.777,0.991 
410,0.777,0.991 
420,0.777,0.991 
430,0.777,0.991 
440,0.777,0.991 
450,0.777,0.991 
460,0.777,0.991 
470,0.777,0.991 
480,0.777,0.991 
490,0.777,0.991 
500,0.777,0.991 
510,0.777,0.991 
517,0.777,0.991 
