time,recvpackets@tsung_controller@ip-172-31-29-147 
10,524 
20,805.0 
30,242.0 
40,24.0 
50,744.0 
60,1713.0 
70,1143.0 
80,221.0 
90,483.0 
100,2477.0 
110,3306.0 
120,971.0 
130,126.0 
140,3040.0 
150,7010.0 
160,4803.0 
170,778.0 
180,60.0 
190,22.0 
200,5247.0 
210,14114.0 
220,9224.0 
230,1897.0 
240,163.0 
250,3255.0 
260,22644.0 
270,28557.0 
280,11115.0 
290,1333.0 
300,105.0 
310,91.0 
320,21502.0 
330,58628.0 
340,39429.0 
350,7127.0 
360,2953.0 
370,7944.0 
380,8343.0 
390,443.0 
396,408.0 
