time,users_count,finish_users_count 
0,2.1,0 
10,0.8,1.1 
20,0,1.4 
30,0,0.2 
40,4.1,0.2 
50,1.9,1.3 
60,0,3.4 
70,0,1.1 
80,3.2,0.2 
90,7.7,0.8 
100,1.1,5.7 
110,0,4.3 
120,0,1.2 
130,13.7,0.7 
140,10.3,6.4 
150,0,11.4 
160,0,4.6 
170,0,0.7 
180,0,0.2 
190,27.5,0.4 
200,19.2,12.7 
210,0,23.1 
220,0,8.9 
230,0,1.3 
240,22.3,0.3 
250,64.1,8.2 
260,8.4,40 
270,0,36.7 
280,0,8.3 
290,0,1.2 
300,0,0.4 
310,102.5,2.6 
320,80.4,43.4 
330,0,87.1 
340,0,29.1 
350,0,5.5 
360,0,2.9 
370,0,7 
380,0,4.5 
390,0,0.7 
396,0,0.1 
