time,load@tsung_controller@ip-172-31-29-147 
0,0.0 
10,0.0 
20,0.0 
30,0.0 
40,0.0 
50,0.0 
60,0.0 
70,0.0 
80,0.0 
90,0.0 
100,0.0 
110,0.0 
120,0.0 
130,0.0 
140,0.0 
150,0.0 
160,0.0 
170,0.0 
180,0.0 
190,0.0 
200,0.078125 
210,0.2109375 
220,0.1796875 
230,0.1484375 
240,0.12890625 
250,0.109375 
260,0.25 
270,0.28125 
280,0.23828125 
290,0.19921875 
300,0.171875 
310,0.140625 
320,0.19921875 
330,0.5390625 
340,0.6796875 
350,0.5703125 
360,0.48046875 
370,0.41015625 
380,0.421875 
390,0.3515625 
396,0.30078125 
