time,request,connect 
0,352.068,25.35 
10,352.068,25.35 
20,352.068,25.35 
30,352.068,25.35 
40,352.068,25.35 
50,466.882,25.35 
60,585.661,25.35 
70,585.661,25.35 
80,585.661,25.35 
90,636.178,25.35 
100,785.526,25.35 
110,902.834,25.35 
120,902.834,25.35 
130,902.834,25.35 
140,1406.654,25.35 
150,1596.54,25.35 
160,1596.54,25.35 
170,1596.54,25.35 
180,1596.54,25.35 
190,1596.54,25.35 
200,2658.911,25.35 
210,2888.974,25.35 
220,2890.637,25.35 
230,2890.637,25.35 
240,2890.637,25.35 
250,4496.511,25.35 
260,7101.992,25.35 
270,7232.412,25.35 
280,7232.412,25.35 
290,7232.412,25.35 
300,7232.412,25.35 
310,7232.412,25.35 
320,10368.247,25.35 
330,18639.553,25.35 
340,26598.802,25.35 
350,32950.519,25.35 
360,40162.892,25.35 
370,40162.892,25.35 
380,40162.892,25.35 
390,40162.892,25.35 
396,40162.892,25.35 
