time,load@tsung_controller@ip-172-31-29-147 
0,0.0 
10,0.0 
20,0.0 
30,0.0 
40,0.0 
50,0.0 
60,0.0 
70,0.0 
80,0.0 
90,0.0 
100,0.0 
110,0.0 
120,0.0 
130,0.0 
140,0.0 
150,0.0 
160,0.0 
170,0.0 
180,0.0 
190,0.0 
200,0.078125 
210,0.2109375 
220,0.2109375 
230,0.2109375 
240,0.2109375 
250,0.2109375 
260,0.25 
270,0.28125 
280,0.28125 
290,0.28125 
300,0.28125 
310,0.28125 
320,0.28125 
330,0.5390625 
340,0.6796875 
350,0.6796875 
360,0.6796875 
370,0.6796875 
380,0.6796875 
390,0.6796875 
396,0.6796875 
