time,recvpackets@tsung_controller@ip-172-31-28-177 
10,263 
20,710 
30,710 
40,710 
50,710 
60,1305 
70,1830 
80,1830 
90,1830 
100,1830 
110,2817 
120,2901 
130,2901 
140,2901 
150,2901 
160,6085 
170,6085 
180,6085 
190,6085 
200,6085 
210,10610 
220,13354 
230,13354 
240,13354 
250,13354 
260,13354 
270,13354 
280,19487 
290,26000 
300,26000 
310,26000 
320,26000 
322,26000 
