time,recvpackets@tsung_controller@ip-172-31-28-177 
10,263 
20,263 
30,263 
40,156 
50,156 
60,156 
70,156 
80,156 
90,48 
100,48 
110,48 
120,48 
130,48 
140,48 
150,48 
160,48 
170,48 
180,48 
190,48 
200,48 
210,48 
220,48 
230,48 
240,48 
250,48 
260,16 
270,16 
280,16 
290,16 
300,16 
310,16 
320,16 
322,12 
