time,session 
10,1999.8430242156508 
20,3024.1452803758966 
30,2715.005803453082 
40,1434.2520000000004 
50,1237.8609710101548 
60,2861.422579706593 
70,4105.240299010653 
80,1715.2731645980357 
90,0.0 
100,1896.5665091089147 
110,3496.6793359349736 
120,4548.150805345909 
130,3715.686377026358 
140,228.1799999999996 
150,3276.227433967387 
160,4051.758089229028 
170,4144.731508741813 
180,3882.2826037754594 
190,1518.6065000000017 
200,2096.715917929805 
210,3786.2268264954546 
220,4408.547160221637 
230,4212.676923175082 
240,4504.962934158604 
250,0 
260,0.0 
270,2308.069212990401 
280,3791.604500353054 
290,4174.498082971126 
300,4473.511223851336 
310,2616.7828203848503 
320,0.0 
322,0 
