time,freemem@tsung_controller@ip-172-31-28-177 
0,731.51171875 
10,734.9765625 
20,734.9765625 
30,734.9765625 
40,734.9765625 
50,734.9765625 
60,734.9765625 
70,734.9765625 
80,734.9765625 
90,734.9765625 
100,734.9765625 
110,734.9765625 
120,734.9765625 
130,734.9765625 
140,734.9765625 
150,734.9765625 
160,734.9765625 
170,734.9765625 
180,734.9765625 
190,734.9765625 
200,734.9765625 
210,734.9765625 
220,734.9765625 
230,734.9765625 
240,734.9765625 
250,734.9765625 
260,734.9765625 
270,734.9765625 
280,734.9765625 
290,734.9765625 
300,734.9765625 
310,734.9765625 
320,734.9765625 
322,734.9765625 
