time,freemem@tsung_controller@ip-172-31-19-117 
0,375580.7421875 
10,375580.7421875 
20,375580.7421875 
30,375580.7421875 
40,375580.7421875 
50,375580.7421875 
60,375580.7421875 
70,375580.7421875 
80,375580.7421875 
90,375580.7421875 
100,375580.7421875 
110,375580.7421875 
120,375580.7421875 
130,375580.7421875 
140,375580.7421875 
150,375580.7421875 
160,375580.7421875 
170,375580.7421875 
180,375580.7421875 
190,375580.7421875 
200,375580.7421875 
210,375580.7421875 
220,375580.7421875 
230,375580.7421875 
240,375580.7421875 
250,375580.7421875 
260,375580.7421875 
270,375580.7421875 
280,375580.7421875 
290,375580.7421875 
300,375580.7421875 
310,375580.7421875 
320,375580.7421875 
330,375580.7421875 
340,375580.7421875 
350,375580.7421875 
360,375580.7421875 
370,375580.7421875 
380,375580.7421875 
390,375580.7421875 
400,375580.7421875 
410,375580.7421875 
420,375580.7421875 
430,375580.7421875 
438,375580.7421875 
