time,freemem@tsung_controller@ip-172-31-19-117 
0,375580.7421875 
10,375578.12109375 
20,375571.45703125 
30,375565.35546875 
40,375565.35546875 
50,375565.35546875 
60,375553.54296875 
70,375553.1796875 
80,375553.1796875 
90,375553.1796875 
100,375533.3203125 
110,375510.625 
120,375510.625 
130,375510.625 
140,375510.625 
150,375510.625 
160,375470.3203125 
170,375470.3203125 
180,375470.3203125 
190,375470.3203125 
200,375441.0 
210,375327.0625 
220,375327.0625 
230,375327.0625 
240,375327.0625 
250,375327.0625 
260,375177.78125 
270,375177.78125 
280,375177.78125 
290,375177.78125 
300,375177.78125 
310,374876.06640625 
320,374713.984375 
330,374713.984375 
340,374713.984375 
350,374713.984375 
360,374713.984375 
370,374713.984375 
380,374713.984375 
390,374129.05859375 
400,373912.81640625 
410,373912.81640625 
420,373912.81640625 
430,373912.81640625 
438,373912.81640625 
