time,size_sent,size_rcv 
0,18.47421875,157.21875 
10,74.44140625,839.2015625 
20,103.64609375,1984.62421875 
30,109.26328125,2075.9421875 
40,121.2234375,2201.08515625 
50,222.64296875,3336.0078125 
60,311.1828125,5608.52265625 
70,334.41484375,6111.42421875 
80,344.6796875,6186.85703125 
90,486.04375,7508.4609375 
100,704.07421875,12414.25625 
110,780.04140625,14485.57421875 
120,789.7359375,14909.590625 
130,790.6140625,14911.51484375 
140,928.86171875,16200.73671875 
150,1383.23671875,24524.59140625 
160,1630.209375,30598.03828125 
170,1672.203125,31961.32890625 
180,1680.0515625,31993.66171875 
190,1936.671875,34062.96484375 
200,2766.01484375,49337.37734375 
210,3225.29609375,61459.56328125 
220,3320.84609375,63656.76015625 
230,3328.478125,63693.4984375 
240,3771.3765625,67120.61015625 
250,5393.6953125,95001.6921875 
260,6432.303125,125990.8203125 
270,6666.0671875,133431.665625 
280,6687.27421875,133673.0078125 
290,6793.56328125,134486.1890625 
300,9104.56328125,163189.51484375 
310,12377.43125,246309.3875 
320,13475.8953125,289311.446875 
330,13639.07109375,294025.3953125 
340,13651.77421875,294103.42890625 
350,13653.0234375,294107.02578125 
360,13653.0234375,294107.02578125 
370,15516.9234375,309445.75546875 
380,20268.28359375,369746.7640625 
390,23719.4125,487856.41484375 
400,25724.93828125,610649.22890625 
410,26983.20078125,661993.0875 
420,27217.9203125,671774.74375 
430,27239.62109375,672349.575 
438,27242.20390625,672357.640625 
