time,freemem@tsung_controller@ip-172-31-19-117 
0,375580.7421875 
10,375578.12109375 
20,375571.45703125 
30,375565.35546875 
40,375566.578125 
50,375568.921875 
60,375553.54296875 
70,375553.1796875 
80,375559.703125 
90,375558.46875 
100,375533.3203125 
110,375510.625 
120,375529.3671875 
130,375532.28125 
140,375541.09765625 
150,375522.5234375 
160,375470.3203125 
170,375480.47265625 
180,375503.91015625 
190,375502.39453125 
200,375441.0 
210,375327.0625 
220,375366.48046875 
230,375461.76171875 
240,375492.19140625 
250,375359.234375 
260,375177.78125 
270,375217.26171875 
280,375357.69921875 
290,375390.640625 
300,375374.9453125 
310,374876.06640625 
320,374713.984375 
330,375024.921875 
340,375243.546875 
350,375267.9140625 
360,375290.91796875 
370,375291.19921875 
380,374768.59375 
390,374129.05859375 
400,373912.81640625 
410,374090.9140625 
420,374749.90234375 
430,375032.359375 
438,375099.8671875 
