time,request,connect 
0,122.58,10.61 
10,144.504,10.61 
20,172.532,10.61 
30,172.532,10.61 
40,172.532,10.61 
50,172.532,10.61 
60,172.532,24.202 
70,172.532,24.202 
80,172.532,24.202 
90,237.204,24.202 
100,238.587,24.202 
110,270.436,24.202 
120,270.436,24.202 
130,270.436,24.202 
140,270.436,24.202 
150,270.436,24.202 
160,270.436,24.202 
170,270.436,24.202 
180,270.436,24.202 
190,270.436,24.202 
200,272.555,24.202 
210,272.555,24.202 
220,272.555,24.202 
230,272.555,24.202 
240,272.555,24.202 
250,323.372,24.202 
260,352.417,24.202 
270,352.417,24.202 
280,352.417,24.202 
290,352.417,24.202 
300,454.502,24.202 
310,593.735,24.202 
320,593.735,24.202 
330,593.735,24.202 
340,593.735,24.202 
350,593.735,24.202 
360,593.735,24.202 
370,657.378,24.202 
380,7190.014,24.202 
390,16929.984,24.202 
400,25840.443,24.202 
410,25840.443,24.202 
420,25840.443,24.202 
430,25840.443,24.202 
438,25840.443,24.202 
