time,size_sent,size_rcv 
0,18.428125,237.1953125 
10,61.35703125,941.86875 
20,30.95,967.68984375 
30,1.81171875,6.06953125 
40,13.80625,234.428125 
50,85.24140625,1347.26484375 
60,98.4125,2224.6546875 
70,22.14609375,608.74609375 
80,3.45546875,50.7015625 
90,86.7203125,1345.99140625 
100,209.2734375,4370.559375 
110,132.51015625,3201.61171875 
120,29.11328125,520.43984375 
130,1.33203125,45.3171875 
140,154.60625,3496.64453125 
150,458.08203125,9649.2875 
160,248.41484375,7160.61484375 
170,44.6484375,1319.04140625 
180,6.2265625,95.25234375 
190,61.06484375,2826.7765625 
200,618.7609375,17607.503125 
210,758.7796875,22904.446875 
220,242.01953125,7770.1859375 
230,31.08203125,466.2265625 
240,2.91640625,9.66796875 
250,2.55078125,7.14375 
260,500.40078125,26113.75625 
270,1705.2328125,68425.06328125 
280,1013.3671875,50919.08984375 
290,370.44765625,15654.96171875 
300,50.7046875,1355.9765625 
310,9.08125,69.30625 
312,0,0 
