time,200,302 
0,3.2,1.7 
10,7.9,6.3 
20,4.8,2 
30,0.3,0.2 
40,3.4,1.2 
50,11.7,8.5 
60,12.9,8.7 
70,3.4,1.6 
80,0.6,0.3 
90,14.3,8.7 
100,28.5,19.9 
110,17.6,11.2 
120,4.2,2.5 
130,0.3,0 
140,28.2,15.1 
150,59.3,43.7 
160,33.9,21 
170,7.4,3.4 
180,1,0.5 
190,16.5,5.7 
200,88.9,61 
210,96.4,70.5 
220,38.5,17.5 
230,5,2.2 
240,0.5,0.2 
250,0.4,0.2 
260,93.3,49.7 
270,213.6,166.4 
280,141.2,83.7 
290,60.1,31.5 
300,8.8,3.9 
310,1.3,0.8 
312,0,0 
