time,users_count,finish_users_count 
0,19,0 
10,30,11 
20,30,27 
30,30,29 
40,51,30 
50,85,36 
60,88,66 
70,88,83 
80,88,87 
90,158,90 
100,208,118 
110,208,180 
120,208,205 
130,208,208 
140,345,210 
150,448,273 
160,448,395 
170,448,439 
180,448,446 
190,564,448 
200,857,483 
210,902,661 
220,902,858 
230,902,896 
240,902,899 
250,902,902 
260,1458,908 
270,1862,1075 
280,1862,1466 
290,1862,1795 
300,1862,1853 
310,1862,1862 
312,1862,1862 
