time,sentpackets@tsung_controller@ip-172-31-29-144 
10,310 
20,477.0 
30,259.0 
40,13.0 
50,272.0 
60,848.0 
70,737.0 
80,202.0 
90,26.0 
100,1232.0 
110,1811.0 
120,1074.0 
130,205.0 
140,7.0 
150,2233.0 
160,3968.0 
170,2085.0 
180,384.0 
190,26.0 
200,1621.0 
210,7266.0 
220,6731.0 
230,2264.0 
240,224.0 
250,31.0 
260,12.0 
270,10776.0 
280,19144.0 
290,11404.0 
300,3706.0 
310,378.0 
312,59.0 
