time,request,connect 
0,449.704,15.885 
10,621.0,15.885 
20,621.0,15.885 
30,621.0,15.885 
40,621.0,15.885 
50,1036.521,15.885 
60,1036.521,15.885 
70,1036.521,15.885 
80,1036.521,29.105 
90,5011.801,29.105 
100,10415.551,29.105 
110,12059.672,29.105 
120,12059.672,29.105 
130,12059.672,29.105 
140,12059.672,29.105 
150,12059.672,29.105 
160,12059.672,29.105 
170,19306.175,29.105 
180,28149.711,29.105 
190,32379.125,29.105 
200,32379.125,29.105 
210,32379.125,29.105 
220,32379.125,29.105 
230,32379.125,29.105 
238,32379.125,29.105 
