time,200,302 
0,34,14 
10,117,76 
20,148,95 
30,159,100 
40,168,101 
50,283,170 
60,415,270 
70,474,300 
80,502,305 
90,679,422 
100,866,571 
110,1059,672 
120,1119,701 
130,1132,705 
140,1178,712 
150,1356,837 
160,1556,968 
170,1704,1131 
180,1906,1243 
190,2103,1367 
200,2303,1451 
210,2384,1493 
220,2392,1497 
230,2394,1498 
238,2395,1498 
