time,freemem@tsung_controller@ip-172-31-46-69 
0,375580.55859375 
10,375568.86328125 
20,375557.08984375 
30,375557.08984375 
40,375557.08984375 
50,375557.08984375 
60,375554.91796875 
70,375543.4765625 
80,375543.4765625 
90,375543.4765625 
100,375527.7890625 
110,375515.41015625 
120,375515.41015625 
130,375515.41015625 
140,375515.41015625 
150,375515.41015625 
160,375515.41015625 
170,375488.5 
180,375446.26171875 
190,375427.046875 
200,375420.13671875 
210,375420.13671875 
220,375420.13671875 
230,375420.13671875 
238,375420.13671875 
