time,sentpackets@tsung_controller@ip-172-31-19-117 
10,383 
20,1311.0 
30,188.0 
40,126.0 
50,838.0 
60,654.0 
70,232.0 
80,23.0 
90,908.0 
100,1889.0 
110,1201.0 
120,312.0 
130,20.0 
140,542.0 
150,3020.0 
160,3001.0 
170,968.0 
180,162.0 
190,4624.0 
200,9140.0 
210,5331.0 
220,1021.0 
230,777.0 
240,8314.0 
250,18774.0 
260,10937.0 
270,1938.0 
280,239.0 
290,20.0 
300,15279.0 
310,39445.0 
320,25509.0 
330,5536.0 
340,360.0 
350,18.0 
360,1.0 
370,9783.0 
380,61392.0 
390,83863.0 
400,29284.0 
410,3259.0 
420,252.0 
430,1073.0 
440,1450.0 
450,60436.0 
460,98478.0 
470,119768.0 
480,128969.0 
490,21093.0 
500,2918.0 
507,918.0 
