time,request,connect 
0,126.359,16.082 
10,284.506,16.082 
20,284.506,16.082 
30,284.506,16.082 
40,284.506,16.082 
50,290.784,16.082 
60,290.784,16.082 
70,290.784,16.082 
80,290.784,16.082 
90,293.478,16.082 
100,308.102,16.082 
110,308.102,16.082 
120,308.102,16.082 
130,308.102,16.082 
140,308.102,16.082 
150,388.17,16.082 
160,388.17,16.082 
170,388.17,16.082 
180,388.17,21.481 
190,388.17,21.481 
200,388.17,21.481 
210,388.17,21.481 
220,388.17,21.481 
230,388.17,27.458 
240,401.484,27.458 
250,437.398,27.458 
260,437.398,27.458 
270,437.398,27.458 
280,437.398,27.458 
290,501.69,27.458 
300,598.175,38.641 
310,722.637,38.641 
320,722.637,38.641 
330,722.637,38.641 
340,722.637,38.641 
350,722.637,38.641 
360,722.637,38.641 
370,897.183,38.641 
380,1933.161,38.641 
390,1933.161,38.641 
400,1933.161,38.641 
410,1933.161,38.641 
420,1933.161,38.641 
430,1933.161,38.641 
440,1933.161,38.641 
450,8784.401,38.641 
460,11653.65,38.641 
470,12972.138,38.641 
480,12972.138,38.641 
490,12972.138,38.641 
500,12972.138,38.641 
507,12972.138,38.641 
