time,request,connect 
0,43.91017876412597,2.7799061435882626 
10,45.49880748812099,0.07839323950443684 
20,27.823501547961207,0 
30,38.10895669283097,0.1915091642715826 
40,48.84901138572724,0.13189521505764354 
50,47.70182673210922,0.2135314343823592 
60,31.506548283362918,0 
70,18.928308690659314,0 
80,45.475750756631584,0.8945103813374667 
90,47.09936952075081,0.1678983859787482 
100,38.32190199476226,0 
110,53.18807469083375,0 
120,37.511178653835984,0 
130,35.057150048467086,0.8472324593856673 
140,47.54721097605229,1.0688844555915018 
150,47.368600823339925,0.14401749893676116 
160,49.79121582367034,0 
170,24.63069807828042,0 
180,50.9641936557066,1.8467234408269995 
190,49.91061561568004,0.42597629501271556 
200,53.259315408775,0 
210,41.096577345828365,0 
220,13.823002589573955,0 
230,50.77857602097759,1.2120859680653875 
240,54.90565504412325,0.538091862367086 
250,54.35830558277977,0 
260,39.30286611519781,0 
270,17.53851307443655,0 
280,9.574876198793499,0 
290,54.337325860979256,0.5225572046313224 
300,66.71263007933543,1.3214158872526292 
310,68.00001387160708,0 
320,54.69205023937318,0 
330,32.86410168813004,0 
340,11.982332183677766,0 
350,0,0 
360,45.07548413614069,1.7451509222090864 
370,83.6557571307442,0.5454562014347121 
380,131.09411450054264,0.2554507843070334 
390,94.41803168959932,0.12386711318342357 
400,60.904697369600505,0 
410,22.696219339961942,0 
420,7.802412719152969,0 
430,0,0 
440,108.15007541789879,0.6106995765073657 
450,1131.0749083091014,0.7676906544117895 
460,1742.3472654883005,0.32961583082122276 
470,2047.3525456699442,0.20828013731510736 
480,740.5849269074369,0.12826347882386474 
490,39.527680403329065,0.0 
500,24.77931119294371,0 
507,0,0 
