time,request,connect 
0,5.381,1.329 
10,5.381,1.329 
20,5.381,1.329 
30,5.381,1.326 
40,5.381,1.242 
50,5.377,1.242 
60,5.377,1.242 
70,5.377,1.242 
80,4.923,1.213 
90,4.923,1.112 
100,4.923,1.112 
110,4.923,1.112 
120,4.923,1.112 
130,4.923,1.112 
140,4.923,1.057 
150,4.923,1.057 
160,4.923,1.057 
170,4.923,1.057 
180,4.805,0.907 
190,4.767,0.907 
200,4.767,0.907 
210,4.767,0.907 
220,4.767,0.907 
230,4.685,0.868 
240,4.685,0.868 
250,4.685,0.868 
260,4.685,0.868 
270,4.685,0.868 
280,4.685,0.868 
290,4.579,0.818 
300,4.579,0.818 
310,4.579,0.818 
320,4.579,0.818 
330,4.579,0.818 
340,4.579,0.818 
350,4.579,0.818 
360,4.579,0.818 
370,4.579,0.757 
380,4.579,0.757 
390,4.579,0.757 
400,4.579,0.757 
410,4.579,0.757 
420,4.579,0.757 
430,4.579,0.757 
440,4.424,0.753 
450,0.715,0.727 
460,0.704,0.727 
470,0.704,0.727 
480,0.703,0.727 
490,0.703,0.727 
500,0.703,0.727 
507,0.703,0.727 
