time,sentpackets@tsung_controller@ip-172-31-19-117 
10,383 
20,383 
30,188 
40,126 
50,126 
60,126 
70,126 
80,23 
90,23 
100,23 
110,23 
120,23 
130,20 
140,20 
150,20 
160,20 
170,20 
180,20 
190,20 
200,20 
210,20 
220,20 
230,20 
240,20 
250,20 
260,20 
270,20 
280,20 
290,20 
300,20 
310,20 
320,20 
330,20 
340,20 
350,18 
360,1 
370,1 
380,1 
390,1 
400,1 
410,1 
420,1 
430,1 
440,1 
450,1 
460,1 
470,1 
480,1 
490,1 
500,1 
507,1 
