time,page,tr_Redirect_To_Same_Conversation,tr_Post_New_Post,tr_Post_New_Conversation,tr_Get_New_Book,tr_Get_Logout,tr_Get_Conversations,tr_Redirect_To_New_Book,tr_Redirect_Root,tr_Get_New_Post,tr_Get_Login,tr_Redirect_To_New_Conversation,tr_Get_Root,tr_Post_New_Comment_On_Comment,tr_Get_New_Conversation,tr_Initial_Get_Root,tr_Authenticate_User,tr_Post_Login,tr_Post_New_Comment_On_Post,tr_Redirect_To_New_Post,tr_Get_Book,tr_Redirect_To_Post,tr_Get_Post,tr_Post_New_Book,tr_Reply_To_Conversation 
0,8,,,,,,,,0.6,,,,0.2,0.1,,1.3,0.9,,0.4,,0.1,0.2,0.4,, 
10,14.4,0.1,0.9,0.1,0.3,,0.2,0.2,2.1,0.9,,0.1,0,0.6,0.2,0.2,1.9,,0.6,0.8,0.9,1.3,0.6,0.2,0.1 
20,4.2,0.1,0.3,0.1,0,,0,0.1,0.3,0.3,,0.1,0,0.5,0,0,0.2,,0.3,0.4,0.2,0.9,0.3,0.1,0.1 
30,1.9,0,0,0,0,,0,0,0,0,,0,0.1,0.1,0,0.6,0.1,,0,0,0,0.2,0,0,0 
40,19,0,0.2,0.1,0.2,0.3,0.3,0.1,2.2,0.2,0.3,0,0.6,0.4,0.1,1.8,2.8,0.2,0.5,0,0.4,0.6,0.5,0.1,0 
50,19.5,0.3,1.1,0.5,0.7,0.2,0.3,0.5,2.7,1.1,0.1,0.4,0,0.7,0.5,0.6,2.3,0.2,0.9,0.7,0.9,1.2,0.9,0.7,0.3 
60,5,0.2,0.2,0.1,0.1,0,0.1,0.4,0.3,0.2,0.1,0.3,0,0.4,0.1,0,0,0.1,0.1,0.7,0.2,1.1,0.1,0.2,0.2 
70,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.2 
80,17.4,0,0.2,0,0.1,0.2,0,0.1,1.2,0.2,0,0,0.5,0,0,4.1,2.1,0,0.1,0,0.3,0,0.1,0.1,0 
90,50.3,0.3,1.1,0.5,1,0.9,0.7,0.3,7.1,1.1,0.8,0.3,0.8,1,0.6,3.4,7.9,0.8,1.7,0.8,1.6,2.2,1.7,0.6,0.3 
100,29.3,0.4,2.2,0.4,1.1,0.1,0.4,1.4,3.5,2.2,0.4,0.4,0,1.7,0.4,0,1.9,0.4,1.3,1.8,2,3,1.3,1.5,0.4 
110,6.9,0.3,0.5,0.4,0,0.1,0.2,0.4,0.2,0.5,0.1,0.4,0,0.5,0.3,0,0.1,0,0.1,1.4,0.1,1.2,0.1,0,0.3 
120,0.3,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1 
130,7.1,0.2,0,0,0,0,0,0,0.2,0,0,0.1,0.2,0,0,2.7,0.2,0,0,0,0,0,0,0,0.2 
140,75.2,0,1,0.1,0.9,1.1,0.7,0.2,9.4,1,0.8,0,1.8,1.3,0.4,7.9,11.5,0.4,2.7,0.4,1.7,2.9,2.7,0.4,0 
150,74.8,0.9,3.5,1.5,2.4,0.7,1.2,1.7,9.3,3.5,0.9,1.2,0.4,3.9,1.4,1.1,8.2,1.3,3.2,2.4,3.2,7.2,3.2,2.3,0.9 
160,22.1,0.9,1.1,0.8,0.7,0.2,0.5,1.8,2,1.1,0.2,0.7,0,1.2,0.6,0,1.1,0.2,0.9,2.2,0.7,2.6,0.9,1.3,0.9 
170,4.4,0.5,0.1,0,0,0,0,0.3,0.1,0.1,0.1,0.5,0,0.5,0,0,0,0.1,0.1,0.7,0.1,1.1,0.1,0,0.5 
180,78,0.1,0.1,0.1,0.4,0.4,0.4,0,6.1,0.1,0.2,0,3.2,0.5,0.3,14.2,9.8,0.1,1.9,0,0.2,0.9,1.9,0.2,0.1 
190,206.6,0.5,5.5,1.4,3.7,2.4,2.7,2.6,28,5.5,1.9,0.9,2.6,7.3,1.8,12.3,29.2,1.7,9.8,3.1,7.6,14,9.8,3.4,0.5 
200,104.4,2.2,5.9,3.2,3.3,1.5,2.6,3,12.8,5.9,2,2.4,0,6.3,3.2,0,8.2,2.2,3.3,6.7,5.3,13.2,3.3,3.3,2.2 
210,23.9,2.5,2.6,1,0.6,0.1,0.1,1.8,0.5,2.6,0.3,1.9,0,1,0.5,0,0.2,0.4,0.1,3.5,1,2,0.1,1.1,2.5 
220,2.7,0.6,0,0.1,0,0,0,0.5,0,0,0,0.6,0,0,0,0,0,0,0,0.8,0,0.1,0,0,0.6 
230,169.4,0,0.8,0.1,1.3,1.5,0.7,0.3,14,0.8,0.9,0,5.4,0.8,0.1,32.5,23.3,0.2,3.6,0.3,1.7,1.9,3.6,0.7,0 
240,410,1.4,12.1,3.1,9.7,6.1,4.5,4.2,57.4,12.2,5,1.9,4.1,12.1,4,25.6,58.3,4.3,16.6,6.5,13.9,24.1,16.7,8,1.4 
250,200.4,3.4,10.9,4.8,7.5,2.6,4.1,8.7,23.2,10.9,4,3.9,0,13,4.6,0,14.1,5,7.5,12.7,10.2,24.9,7.4,8.5,3.4 
260,47.5,4,4.3,1.2,0.9,0.1,0.2,5.1,1.3,4.2,0.4,3.1,0,2.4,0.8,0,0.3,0.8,0.6,7.1,2.4,5.5,0.6,2.1,4 
270,5.7,0.6,0.3,0.3,0,0,0,1,0.1,0.3,0,0.5,0,0.1,0,0,0,0,0.1,1.6,0.2,0.4,0.1,0.1,0.6 
280,0.5,0.1,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0.2,0,0,0,0,0.1 
