time,recvpackets@tsung_controller@ip-172-31-19-117 
10,660 
20,2148.0 
30,699.0 
40,175.0 
50,2033.0 
60,2508.0 
70,829.0 
80,50.0 
90,1395.0 
100,5229.0 
110,4416.0 
120,1196.0 
130,22.0 
140,636.0 
150,6812.0 
160,10860.0 
170,3608.0 
180,455.0 
190,6711.0 
200,23721.0 
210,19140.0 
220,3382.0 
230,306.0 
240,13175.0 
250,48207.0 
260,35258.0 
270,6416.0 
280,566.0 
290,20.0 
300,24220.0 
310,101913.0 
320,78680.0 
330,13264.0 
340,740.0 
350,17.0 
360,1.0 
370,12391.0 
380,130587.0 
390,257229.0 
400,99176.0 
410,9543.0 
420,482.0 
430,198.0 
440,243.0 
450,93811.0 
460,202876.0 
470,402221.0 
480,461021.0 
490,64034.0 
500,2919.0 
507,260.0 
