time,size_sent,size_rcv 
0,28.68203125,318.78828125 
10,96.48515625,2328.05390625 
20,116.50546875,3016.453125 
30,121.55,3116.246875 
40,199.01640625,4146.30546875 
50,289.1890625,7208.62578125 
60,312.20859375,8110.7875 
70,314.83984375,8153.53046875 
80,372.14453125,8590.59140625 
90,592.06015625,12959.328125 
100,728.946875,17522.86171875 
110,761.00234375,19226.64296875 
120,762.81015625,19230.3640625 
130,780.865625,19358.93671875 
140,1085.73828125,24107.8140625 
150,1432.6671875,35015.7796875 
160,1537.63828125,38997.39609375 
170,1559.3140625,39565.2953125 
180,1833.609375,42519.80546875 
190,2736.94765625,62770.73828125 
200,3229.55234375,83597.85078125 
210,3346.8484375,88154.32109375 
220,3361.04765625,88250.89375 
230,3962.72734375,93491.30078125 
240,5761.93515625,135276.0328125 
250,6699.77890625,173154.1515625 
260,6926.98828125,182275.49765625 
270,6954.87109375,182831.6921875 
280,6957.4515625,182844.00390625 
290,7970.11015625,191781.88515625 
300,11370.6390625,274262.29296875 
310,13386.76328125,364085.56875 
320,13809.325,384534.15390625 
330,13855.00625,385544.95703125 
340,13859.47890625,385666.18515625 
350,13859.47890625,385666.18515625 
360,14186.73125,387887.078125 
370,19092.98984375,467347.34921875 
380,25443.94375,720631.17421875 
390,27549.94765625,853971.1765625 
400,27879.20078125,867682.36328125 
410,27909.2609375,868177.45703125 
420,27913.5640625,868188.51171875 
430,27913.5640625,868188.51171875 
440,32095.60625,906996.05859375 
450,41243.4078125,1040378.88359375 
460,49102.053125,1417906.8125 
470,54100.7265625,1924159.86328125 
480,55785.0140625,2029342.65390625 
490,55909.86796875,2032367.8046875 
500,55921.06953125,2032443.48046875 
507,55921.06953125,2032443.48046875 
