time,request,connect 
0,8,2.6 
10,14.5,0.4 
20,4.3,0 
30,1.9,1 
40,19,3.5 
50,19.8,0.7 
60,5.2,0 
70,0.6,0 
80,17.4,6.2 
90,50.6,5.8 
100,29.7,0 
110,7.2,0 
120,0.4,0 
130,7.3,3.9 
140,75.2,14.6 
150,75.7,2.5 
160,23,0 
170,4.9,0 
180,78.1,26.3 
190,207.1,21.1 
200,106.6,0 
210,26.4,0 
220,3.3,0 
230,169.4,55.5 
240,411.4,40.5 
250,203.8,0 
260,51.5,0 
270,6.3,0 
280,0.6,0 
290,289.6,97.2 
300,781.5,86.1 
310,436.9,0 
320,95.2,0 
330,10.4,0 
340,1,0 
350,0,0 
360,129.5,76.1 
370,1213.7,249 
380,1385.2,65.6 
390,466.5,0.9 
400,74,0 
410,6.9,0 
420,1,0 
430,0,0 
440,1166.8,422.5 
450,1917.7,734.5 
460,1702.6,115.3 
470,1367.3,10 
480,407,2.5 
490,28.3,0.1 
500,2.6,0 
507,0,0 
